API Well Number,County Code,API Hole Number,Sidetrack,Completion,Well Name,Company Name,Operator Number,Well Type,Map Symbol,Well Status ,Status Date,Permit Application Date,Permit Issued Date,Date Spudded,Date of Total Depth,Date Well Completed,Date Well Plugged,Date Well Confidentiality Ends,Confidentiality Code,Town,Quad,Quad Section,Producing Field,Producing Formation,Financial Security,Slant,County,Region,State Lease,"Proposed Depth, ft",Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,"True Vertical Depth, ft","Measured Depth, ft","Kickoff, ft","Drilled Depth, ft","Elevation, ft",Original Well Type,Permit Fee,Objective Formation,Depth Fee,Spacing,Spacing Acres,Integration,Hearing Date,Date Last Modified,DEC Database Link,Location 1
31013015190000,13,1519,0,0,Miller F C 2,,9998,GD,GW,UN,,,,1918-10-26T00:00:00,,1918-12-03T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Forestville,A,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.23731999999998,42.47311,-79.23731999999998,42.47311,2211.0,2211.0,0.0,2211.0,820.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015190000'},"{'longitude': '-79.23732', 'needs_recoding': False, 'latitude': '42.47311'}"
31013015210000,13,1521,0,0,Tooke M J,,9998,GD,GW,UN,,,,1920-01-07T00:00:00,,1920-04-23T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Forestville,A,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.21746,42.48109,-79.21746,42.48109,2272.0,2272.0,0.0,2272.0,820.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015210000'},"{'longitude': '-79.21746', 'needs_recoding': False, 'latitude': '42.48109'}"
31013015250000,13,1525,0,0,Tilly H 3,Republic Light Heat & Power,9254,GD,GW,UN,,,,1923-03-02T00:00:00,,1923-05-21T00:00:00,,,Pre-1989 Well (N/A),Arkwright,Forestville,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.22788,42.42415,-79.22788,42.42415,3077.0,3077.0,0.0,3077.0,1470.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015250000'},"{'longitude': '-79.22788', 'needs_recoding': False, 'latitude': '42.42415'}"
31013015260000,13,1526,0,0,Theis(S Crino)1984-I,Nucomer Energy LLC,2808,GD,GW,AC,,,,1923-07-03T00:00:00,,1923-08-31T00:00:00,,,Pre-1989 Well (N/A),Arkwright,Forestville,,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.23900999999998,42.4236,-79.23900999999998,42.4236,3192.0,3192.0,0.0,3192.0,1620.0,NL,0.0,,0.0,,,,,2016-02-03T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015260000'},"{'longitude': '-79.23901', 'needs_recoding': False, 'latitude': '42.4236'}"
31013015270000,13,1527,0,0,Yonkers J,Republic Light Heat & Power,9254,GD,GW,UN,,,,1924-08-22T00:00:00,,1924-09-05T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,F,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.25253999999998,42.45661,-79.25253999999998,42.45661,1500.0,1500.0,0.0,1500.0,1010.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015270000'},"{'longitude': '-79.25254', 'needs_recoding': False, 'latitude': '42.45661'}"
31013015300000,13,1530,0,0,Ransom William 1,Republic Light Heat & Power,9254,GD,GW,UN,,,,1924-09-15T00:00:00,,1924-10-25T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Forestville,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.24492999999998,42.45083,-79.24492999999998,42.45083,2584.0,2584.0,0.0,2584.0,1090.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015300000'},"{'longitude': '-79.24493', 'needs_recoding': False, 'latitude': '42.45083'}"
31013015320000,13,1532,0,0,Dickenson Harley 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-02-13T00:00:00,,,Pre-1989 Well (N/A),Hanover,Perrysburg,A,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10389,42.48438,-79.10389,42.48438,2614.0,2614.0,0.0,2614.0,1120.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015320000'},"{'longitude': '-79.10389', 'needs_recoding': False, 'latitude': '42.48438'}"
31013018010000,13,1801,0,0,Anderson Hilma J 1,Appalachian Development,9261,GD,GWP,PA,,,,,,1946-10-31T00:00:00,,,Pre-1989 Well (N/A),Portland,Brocton,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.465,42.39959,-79.465,42.39959,2206.0,2206.0,0.0,2206.0,665.0,NL,0.0,,0.0,,,,,1995-11-02T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013018010000'},"{'longitude': '-79.465', 'needs_recoding': False, 'latitude': '42.39959'}"
31013018570000,13,1857,0,0,Homes Gerry 1,The Gerry Homes,1423,GD,GW,AC,,,,1953-07-16T00:00:00,,1954-09-01T00:00:00,,,Pre-1989 Well (N/A),Gerry,Ellery Center,F,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.25050899999998,42.197643,-79.25050899999998,42.197643,3751.0,3751.0,0.0,3751.0,1340.0,GD,0.0,Medina,0.0,,,,,2013-05-21T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013018570000'},"{'longitude': '-79.250509', 'needs_recoding': False, 'latitude': '42.197643'}"
31013020000000,13,2000,0,0,Keyes Abigail 1,Republic Light Heat & Power,9254,GD,GWP,PA,,,,1910-08-10T00:00:00,,1910-09-18T00:00:00,,,Pre-1989 Well (N/A),Hanover,Forestville,B,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.17645,42.49896,-79.17645,42.49896,2206.0,2206.0,0.0,2206.0,795.0,NL,0.0,,0.0,,,,,1997-07-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020000000'},"{'longitude': '-79.17645', 'needs_recoding': False, 'latitude': '42.49896'}"
31013020020000,13,2002,0,0,Clothier H B 1,Republic Light Heat & Power,9254,GD,GWP,PA,1924-05-10T00:00:00,,,,,1906-03-19T00:00:00,1924-05-10T00:00:00,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.16307999999998,42.51298,-79.16307999999998,42.51298,2155.0,2155.0,0.0,2155.0,285.0,NL,0.0,,0.0,,,,,1995-11-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020020000'},"{'longitude': '-79.16308', 'needs_recoding': False, 'latitude': '42.51298'}"
31013020030000,13,2003,0,0,Hammond G W 1,Republic Light Heat & Power,9254,GD,GW,UN,,,,,,1905-09-19T00:00:00,,,Pre-1989 Well (N/A),Hanover,Silver Creek,H,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.17310999999998,42.52481,-79.17310999999998,42.52481,2077.0,2077.0,0.0,2077.0,725.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020030000'},"{'longitude': '-79.17311', 'needs_recoding': False, 'latitude': '42.52481'}"
31013020040000,13,2004,0,0,Salisbury C A 1,Republic Light Heat & Power,9254,GD,GWP,PA,1926-01-23T00:00:00,,,,,1911-09-25T00:00:00,1926-01-23T00:00:00,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.16457,42.52344,-79.16457,42.52344,1961.0,1961.0,0.0,1961.0,640.0,NL,0.0,,0.0,,,,,1995-11-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020040000'},"{'longitude': '-79.16457', 'needs_recoding': False, 'latitude': '42.52344'}"
31013020050000,13,2005,0,0,McAndrew Alex 1,Republic Light Heat & Power,9254,GD,GWP,PA,1924-01-19T00:00:00,,,,,1906-02-02T00:00:00,1924-01-19T00:00:00,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.16531999999998,42.52949,-79.16531999999998,42.52949,2022.0,2022.0,0.0,2022.0,700.0,NL,0.0,,0.0,,,,,1995-11-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020050000'},"{'longitude': '-79.16532', 'needs_recoding': False, 'latitude': '42.52949'}"
31013020070000,13,2007,0,0,Salisbury C A 1,Republic Light Heat & Power,9254,GD,GWP,PA,1917-07-03T00:00:00,,,1904-03-10T00:00:00,,1904-04-29T00:00:00,1917-07-03T00:00:00,,Pre-1989 Well (N/A),Hanover,Silver Creek,H,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.17422999999998,42.53279,-79.17422999999998,42.53279,1961.0,1961.0,0.0,1961.0,650.0,NL,0.0,,0.0,,,,,1995-11-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020070000'},"{'longitude': '-79.17423', 'needs_recoding': False, 'latitude': '42.53279'}"
31013020090000,13,2009,0,0,Rich W W 1,,9998,GD,GW,UN,,,,,,1904-06-30T00:00:00,,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.15988,42.5376,-79.15988,42.5376,2013.0,2013.0,0.0,2013.0,680.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020090000'},"{'longitude': '-79.15988', 'needs_recoding': False, 'latitude': '42.5376'}"
31013020110000,13,2011,0,0,Livermore E W 1,Republic Light Heat & Power,9254,GD,GW,UN,,,,,,1904-10-24T00:00:00,,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.15121,42.54021,-79.15121,42.54021,1996.0,1996.0,0.0,1996.0,680.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020110000'},"{'longitude': '-79.15121', 'needs_recoding': False, 'latitude': '42.54021'}"
31013020150000,13,2015,0,0,Cushman Mason,Republic Light Heat & Power,9254,GD,GWP,PA,1922-12-25T00:00:00,,,,,1904-10-15T00:00:00,1922-12-25T00:00:00,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.15473,42.53141,-79.15473,42.53141,2035.0,2035.0,0.0,2035.0,700.0,NL,0.0,,0.0,,,,,1995-11-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020150000'},"{'longitude': '-79.15473', 'needs_recoding': False, 'latitude': '42.53141'}"
31013020160000,13,2016,0,0,Cushman J E 1,,9998,GD,GW,UN,,,,,,1905-01-02T00:00:00,,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.14668,42.53086,-79.14668,42.53086,2045.0,2045.0,0.0,2045.0,700.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020160000'},"{'longitude': '-79.14668', 'needs_recoding': False, 'latitude': '42.53086'}"
31013020190000,13,2019,0,0,Bosworth H and L 1,,9998,GD,GW,UN,,,,1905-01-22T00:00:00,,1905-03-18T00:00:00,,,Pre-1989 Well (N/A),Hanover,Silver Creek,I,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.14190999999998,42.52206,-79.14190999999998,42.52206,2143.0,2143.0,0.0,2143.0,765.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020190000'},"{'longitude': '-79.14191', 'needs_recoding': False, 'latitude': '42.52206'}"
31013020260000,13,2026,0,0,Young 1100,Heintz Gas & Oil Co. Inc.,473,GD,GW,IN,,,,1932-11-09T00:00:00,,1932-12-10T00:00:00,,,Pre-1989 Well (N/A),Sheridan,Silver Creek,F,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.20393,42.54212,-79.20393,42.54212,0.0,0.0,0.0,0.0,590.0,NL,0.0,,0.0,,,,,2015-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020260000'},"{'longitude': '-79.20393', 'needs_recoding': False, 'latitude': '42.54212'}"
31013020280000,13,2028,0,0,Ebling Martin 1,Reservation Gas,9318,GD,GW,UN,,,,,,1933-07-17T00:00:00,,,Pre-1989 Well (N/A),Hanover,Silver Creek,F,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.12489999999998,42.55919,-79.12489999999998,42.55919,1918.0,1918.0,0.0,1918.0,600.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020280000'},"{'longitude': '-79.1249', 'needs_recoding': False, 'latitude': '42.55919'}"
31013020310000,13,2031,0,0,Barbeau Alexis C 1,Reservation Gas,9318,GD,GW,UN,,,,,,1933-03-18T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11468999999998,42.55754,-79.11468999999998,42.55754,1931.0,1931.0,0.0,1931.0,620.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020310000'},"{'longitude': '-79.11469', 'needs_recoding': False, 'latitude': '42.55754'}"
31013020350000,13,2035,0,0,Burmaster Homer 1,Reservation Gas,9318,GD,GW,UN,,,,,,1926-02-19T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10651,42.56579,-79.10651,42.56579,1901.0,1901.0,0.0,1901.0,600.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020350000'},"{'longitude': '-79.10651', 'needs_recoding': False, 'latitude': '42.56579'}"
31013020360000,13,2036,0,0,Burmaster Henry 1,Reservation Gas,9318,GD,GW,UN,,,,,,1926-04-08T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.108,42.56194,-79.108,42.56194,1920.0,1920.0,0.0,1920.0,610.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020360000'},"{'longitude': '-79.108', 'needs_recoding': False, 'latitude': '42.56194'}"
31013020420000,13,2042,0,0,Thompson George B 1,Reservation Gas,9318,GD,GW,UN,,,,,,1931-12-05T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11691,42.54117,-79.11691,42.54117,2094.0,2094.0,0.0,2094.0,720.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020420000'},"{'longitude': '-79.11691', 'needs_recoding': False, 'latitude': '42.54117'}"
31013020430000,13,2043,0,0,Harrington C 1,National Fuel Gas Supply Corp.,431,GD,GW,IN,,,,,,1931-12-12T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.1087,42.54552,-79.1087,42.54552,2077.0,2077.0,0.0,2077.0,710.0,NL,0.0,,0.0,,,,,2014-08-06T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020430000'},"{'longitude': '-79.1087', 'needs_recoding': False, 'latitude': '42.54552'}"
31013020480000,13,2048,0,0,Domenico Philip 1,Reservation Gas,9318,GD,GW,UN,,,,,,1931-06-25T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11264,42.53884,-79.11264,42.53884,2117.0,2117.0,0.0,2117.0,730.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020480000'},"{'longitude': '-79.11264', 'needs_recoding': False, 'latitude': '42.53884'}"
31013020520000,13,2052,0,0,Frost Merton A 2,Reservation Gas,9318,GD,GW,UN,,,,,,1931-07-21T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.1143,42.53113,-79.1143,42.53113,2172.0,2172.0,0.0,2172.0,780.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020520000'},"{'longitude': '-79.1143', 'needs_recoding': False, 'latitude': '42.53113'}"
31013020530000,13,2053,0,0,Frost Merton A 3,Reservation Gas,9318,GD,GW,UN,,,,,,1932-11-18T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10799,42.53334,-79.10799,42.53334,2152.0,2152.0,0.0,2152.0,750.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020530000'},"{'longitude': '-79.10799', 'needs_recoding': False, 'latitude': '42.53334'}"
31013020550000,13,2055,0,0,Cappelno Cosimo 1,Reservation Gas,9318,GD,GW,UN,,,,,,1930-12-06T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10204,42.5365,-79.10204,42.5365,2129.0,2129.0,0.0,2129.0,750.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020550000'},"{'longitude': '-79.10204', 'needs_recoding': False, 'latitude': '42.5365'}"
31013020560000,13,2056,0,0,Ulrich Albert 1,Reservation Gas,9318,GD,GW,UN,,,,,,1932-06-11T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.09796,42.53361,-79.09796,42.53361,2082.0,2082.0,0.0,2082.0,755.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020560000'},"{'longitude': '-79.09796', 'needs_recoding': False, 'latitude': '42.53361'}"
31013020600000,13,2060,0,0,Dearborn L T 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-05-14T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.1156,42.52289,-79.1156,42.52289,2236.0,2236.0,0.0,2236.0,805.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020600000'},"{'longitude': '-79.1156', 'needs_recoding': False, 'latitude': '42.52289'}"
31013020610000,13,2061,0,0,Watrous J C 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-07-08T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11615,42.51986,-79.11615,42.51986,2255.0,2255.0,0.0,2255.0,810.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020610000'},"{'longitude': '-79.11615', 'needs_recoding': False, 'latitude': '42.51986'}"
31013020620000,13,2062,0,0,Depasquale Phillip 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-03-15T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11207,42.52096,-79.11207,42.52096,2251.0,2251.0,0.0,2251.0,830.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020620000'},"{'longitude': '-79.11207', 'needs_recoding': False, 'latitude': '42.52096'}"
31013020630000,13,2063,0,0,Domenico Anthony 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-01-05T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11016499999998,42.518834,-79.11016499999998,42.518834,2285.0,2285.0,0.0,2285.0,825.0,NL,0.0,,0.0,,,,,2007-04-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020630000'},"{'longitude': '-79.110165', 'needs_recoding': False, 'latitude': '42.518834'}"
31013020650000,13,2065,0,0,Watrus George 1,Reservation Gas,9318,GD,GW,UN,,,,,,1927-04-22T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10241,42.51931,-79.10241,42.51931,2317.0,2317.0,0.0,2317.0,885.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020650000'},"{'longitude': '-79.10241', 'needs_recoding': False, 'latitude': '42.51931'}"
31013020660000,13,2066,0,0,Watrus George 2,Reservation Gas,9318,GD,GW,UN,,,,,,1927-09-07T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10167,42.52179,-79.10167,42.52179,2281.0,2281.0,0.0,2281.0,870.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020660000'},"{'longitude': '-79.10167', 'needs_recoding': False, 'latitude': '42.52179'}"
31013020670000,13,2067,0,0,Hilliker Howard 2,Reservation Gas,9318,GD,GW,UN,,,,,,1927-07-23T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.0961,42.52096,-79.0961,42.52096,1333.0,1333.0,0.0,1333.0,870.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020670000'},"{'longitude': '-79.0961', 'needs_recoding': False, 'latitude': '42.52096'}"
31013020690000,13,2069,0,0,Pfluger George 1,Reservation Gas,9318,GD,GW,UN,,,,,,1929-03-04T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10705,42.51519,-79.10705,42.51519,2253.0,2253.0,0.0,2253.0,865.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020690000'},"{'longitude': '-79.10705', 'needs_recoding': False, 'latitude': '42.51519'}"
31013020700000,13,2070,0,0,McCoy Clifford 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-05-08T00:00:00,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.08365,42.51491,-79.08365,42.51491,2271.0,2271.0,0.0,2271.0,875.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020700000'},"{'longitude': '-79.08365', 'needs_recoding': False, 'latitude': '42.51491'}"
31013020780000,13,2078,0,0,Gage Emery A 1,Reservation Gas,9318,GD,GW,UN,,,,,,1928-09-11T00:00:00,,,Pre-1989 Well (N/A),Hanover,Perrysburg,A,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11484,42.48796,-79.11484,42.48796,2557.0,2557.0,0.0,2557.0,1065.0,NL,0.0,,0.0,,,,,2003-01-24T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020780000'},"{'longitude': '-79.11484', 'needs_recoding': False, 'latitude': '42.48796'}"
31013021260000,13,2126,0,0,Chelkalski Marie 2016,National Fuel Gas Supply Corp.,431,GD,GWP,PA,1991-04-26T00:00:00,,,1925-11-26T00:00:00,,1926-01-07T00:00:00,1991-04-26T00:00:00,,Pre-1989 Well (N/A),Sheridan,Forestville,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.21268,42.45743,-79.21268,42.45743,2634.0,2634.0,0.0,2634.0,1200.0,NL,0.0,,0.0,,,,,2003-01-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013021260000'},"{'longitude': '-79.21268', 'needs_recoding': False, 'latitude': '42.45743'}"
31013021340000,13,2134,0,0,Henris IGC-1962,Iroquois Gas Corp.,16,GD,GWP,PA,1972-06-20T00:00:00,,,1917-01-02T00:00:00,,1917-02-14T00:00:00,1972-06-20T00:00:00,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.27240999999998,42.47338,-79.27240999999998,42.47338,2135.0,2135.0,0.0,2135.0,740.0,NL,0.0,,0.0,,,,,1997-09-25T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013021340000'},"{'longitude': '-79.27241', 'needs_recoding': False, 'latitude': '42.47338'}"
